,Job_title,Company,State,City,Min_Salary,Max_Salary,Job_Desc,Industry,Rating,Date_Posted,Valid_until,Job_Type
10,Data Infrastructure Engineer (Sensia),Rockwell Automation,TX,Houston,77722,98231,This company is in a hiring surge in response to COVID-19,Manufacturing,3.8,2020-04-29,2020-06-06,FULL_TIME
11,Clinical Research Scientist,CROWN LABORATORIES,TX,Dallas,34342,132536,"Crown Laboratories, Inc., a privately held, fully integrated global skin care company is committed to developing and providing a diverse portfolio of aesthetic, beauty, and therapeutic skin care products that improve the quality of life for its customers. An innovative company focused on skin science for life, Crowns unyielding pursuit of delivering therapeutic excellence and enhanced patient outcomes is why it is poised to become a leader in Dermatology and Aesthetics.

With consumer brands like Blue Lizard Australian Sunscreen, Panoxyl, Sarna, Kari, Vita Liberata, and more, we offer best-in-class sunscreens, self-tanning lotions, moisturizers, and cleansers. Our products provide consumers with solutions for healthy and beautiful skin through every stage of life.

Job Summary

The Clinical Research Scientist develops, designs, and executes clinical (observational and bioinstrumental) and consumer research studies to assess the efficacy and consumer appeal of selected Crown products and technology. Communicates study results regarding clinical and/or consumer findings as well as makes claim-related recommendations to various departments.

Essential Roles and Responsibilities

· Conducts clinical and consumer research guidance studies requiring a strong level of knowledge in clinical, consumer/market research studies and bioinstrument evaluation process. Using prescribed methods, sets up procedures in a narrowly defined area. Applies standard research practices, compiles, and correlates data, recognizes discrepancies in results, and follows a series of well-defined protocols.

· Interacts directly with R&D, Marketing, Product Education, and Regulatory Affairs to determine appropriate strategies for overall project goals, as well as, individual assignments to help conduct strategies for optimal product claims, indications, formulations and marketing to HCP and consumer needs and acceptability.

· Requires limited input from Supervisor to establish guidelines for clinical, consumer and bioinstrument evaluation procedures, including development of descriptive language and attribute scales and appropriate methodology for statistical data analysis.

· Oversees designated areas of clinical, consumer use and bioinstrument testing, including product preparation, instructions, study execution, preparation of case report forms, and data for analysis and reporting.

· Independently analyzes data from clinical, consumer research studies & bioinstrument panels and subsequently communicates results to other professionals in the group. Prepares reports as well as presentations of data to various teams and levels within the Crown organization.

· Participates on project, research, and organizational teams. May represent the team or department in providing solutions to problems of limited scope. Demonstrated ability to establish strong customer relationships

· Under Supervisor or other management guidance, determines statistics to be used in evaluation and provides business implication/interpretation to data as it relates to the project, claims and potential launch success. Assists in the evaluation of data from several aspects (demographics, correlation to select attributes). Assists project team with incorporating results into team decisions. May present data to various teams throughout the Company. Highly collaborative with other business functions (e.g. Marketing).

· Maintains currency of knowledge with respect to relevant state-of-the-art technology, equipment, and/or systems.

· Performs other duties as assigned

Job Related Qualifications/Skills

Job requires a minimum bachelors degree in Science, Engineering, or Food Science/Technology with a Dermatology Clinical emphasis plus three years of related experience in pharmaceutical, medical device, cosmetic, consumer product, or food industry research. Must have exposure with hands-on experience to clinical (required), bioinstrument (highly desired), consumer (preferred) methodology, protocol development, and questionnaire design in these areas. An advanced certification, degree or extensive experience in Clinical evaluation and/or consumer use testing, is desired.

Must demonstrate a proficiency in protocol and questionnaire design and conduct of clinical and consumer product research analysis and report writing.

Must possess a solid understanding of both clinical, consumer/market research evaluation and an understanding of the relationship to the diverse Crown Laboratory product areas.

Must understand and apply strong math skills such as computing summary statistics (averages, means, median, and mode) and percentages, ratios, and frequency distributions. Must demonstrate a proficiency at basic level statistical analysis.

Must demonstrate a proficiency in Microsoft Office programs (Word, Excel, & PowerPoint).

All requirements are subject to modification, where possible and as necessary, and to reasonably accommodate qualified individuals with disabilities.

NOTE: This job profile is intended to provide an overview of expected job duties and requirements. It is not intended to be a contract of employment, explicit or implicit. All contents are subject to change at the sole discretion of the company. Cooperation is expected of all employees. Other duties may be assigned as needed.

We offer a competitive benefits package including vacation, medical, dental, vision, short/long term disability and 401(k) w/match.

An Equal Opportunity Employer

To learn more about our company and our brands, please visit our websites:

Aesthetics www.BellusMedical.com

Beauty www.VitaLiberata.com

OTC and Rx www.CrownLaboratories.com",Manufacturing,2.5,2020-05-03,2020-06-06,FULL_TIME
12,Post-Doctoral Magnetic Resonance Research Scientist,Siemens,TX,Houston,84099,103257,This company is in a hiring surge in response to COVID-19,Manufacturing,4.0,2020-04-25,2020-06-06,FULL_TIME
13,Data Scientist (Warehouse Automation),SoftBank Robotics,CA,San Francisco,114825,153844,"SoftBank Robotics, the global leader in workforce automation, is seeking a passionate data scientist to join a fast-growing team that is focused on shaping the future of logistics with artificial intelligence and robotics. We believe automation to be the next big technological shift, comparable to the introduction of the smartphone. As part of the warehouse automation team, you will participate in the design and deployment of solutions for networks of distribution and fulfillment centers, integrating the most advanced robotics technologies.

In this role you will be the data guru of the warehouse automation team. You will provide the team with the appropriate data analysis to design solutions and supply chain networks, as well as data to monitor operations.

Responsibilities include:

Analyze inbound and outbound flows of goods.
Identify demand patterns, identify areas of improvements to increase performance and lower cost.
Analyze operations data, monitor performance and identify failures for our service team.
Work closely with all teams across the SBR organization, suppliers and customers to deliver solutions.
Improve and automate data collection systems, data analytics and dashboards to optimize quality and efficiency.

Requirements:

Master's Degree preferred, data/computer science, statistics or mathematics.
3+ years experience of engineering, analysis, statistics, product operations or equivalent experience; experience with SaaS and hardware product analytics
3+ years of SQL / Python / R or other mathematical programming languages experience with the ability to write complex SQL queries and use business intelligence tools (Grafana, Splunk, Tableau, PowerBI)
Fluency in data analysis, including experimentation, data visualization, defining KPIs, and communication around data
Ability to drive solutions to complex problems quickly and work independently
Experience in supply chain / logistics, warehouse automation, material handling, inventory management is a strong plus.
Strong organization and time management skills
Strong personal and presentation skills
Strong analytical and critical thinking skills
Ability to travel based on client needs (estimated 15%)

SoftBank Robotics America is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.Pursuant to the San Francisco Fair Chance Ordinance and other similar state laws and local ordinances, and its internal policy, SoftBank Robotics America will also consider for employment qualified applicants with arrest and conviction records.",Manufacturing,3.5,2020-05-06,2020-06-05,FULL_TIME
14,"Data Scientist, Charging Data and Modeling",Tesla Motors,CA,Palo Alto,97283,153957,"We are the team that uses data analytics to bridge the engineering, service, and deployment of Tesla's charging infrastructure and to enhance the charging experience worldwide.

With over 1200 Supercharger locations and several thousand destination charging sites around the world, Tesla's charging infrastructure aims to accelerate the world's transition to sustainable transportation by enabling electric mobility without compromises.

We use large-scale data analysis and machine learning to retrieve actionable insights for enhancing the charging experience. We also build the software tools and pipelines needed to maximize the leverage of these insights across our global operations.

Responsibilities

Include, but are not limited to:

Use statistical modeling and machine learning to extract insights on fleet usage, trends, performance
Leverage insights to inform planning and optimization of the EV infrastructure
Build reliable, fast, and dynamic data tools, pipelines, and web services
Develop visualization tools for geospatial and temporal datasets
Develop monitoring KPI's for tracking network performance


Minimum qualifications



Bachelor's, Master's or PhD in a related field (e.g., CS, Operations Research, Software Engineering, Statistics)
Strong programming skills with a solid foundation in data structures and algorithms
Proficiency in data analysis, modeling, and web services in Python
Proficiency in SQL relational databases and/or NoSQL databases
Experience with statistical data analysis and machine learning such as linear models, time-series forecasting, or neural networks
Smart but humble, with a bias for action


Preferred qualifications



Background in statistical learning with experience in using both supervised and unsupervised models
Experience with Spark, Hadoop and streaming data
Experience in an agile working environment
Experience working in a global team
Quantitative projects available online (github, blog posts, etc.)
",Manufacturing,3.4,2020-05-03,2020-06-05,FULL_TIME
15,Master Data Analyst,Ghirardelli Chocolate,CA,San Leandro,40816,74974,"The Master Data Analyst role is responsible for owning accuracy, integrity and timeliness of item master data in the Ghirardelli Chocolate JD Edwards ERP system and DevEx, as well as bridge the gap between finance and technology, and identify process improvement opportunities. This person will be responsible for developing a clear and logical process to ensure that item master data is accurate and timely, and analyze monthly reports for potential issues and solutions. Additionally, the role will manage, manipulate and analyze complex data sets and consolidate results to continuously improve and validate the quality of data and data process, thereby ensuring the integrity of Master Data in the Ghirardelli Chocolate JD Edwards ERP system and DevEx. Own Data Management* A gatekeeper for all product led data in DevEx and JDE, responsible for setting up, updating existing items and discontinuing items in the JD Edward ERP System and reviewing data in DevEx.



Supervise and improve data entry process in DevEx and JDE.
Own and be the gate keeper and control for the company price book. Ensuring all list price changes are appropriate and have proper approval from management.
Own the Item Master Files to include all relevant hierarchies such as category codes and other necessary fields required for reporting purposes.
Manage data accuracy in the system, to support the product development process, purchasing requirements, marketing costs, determination of gross margins and cost of finished goods.
Log requests and track the completion of all incoming forms into tracking spreadsheet and/or Access database (DevEx).
Prepare and present data-related detailed assessments and recommendations
Owns Bill of Materials (BOM) data for new items provided by various functions, validate the accuracy of data in DevEx and JD Edwards ERP system; making necessary revisions in a timely manner, as required.
Responsible for reviewing UPC code(s) for each new product(s)
Maintain a forecast of internal Item #'s and advise the Controller and IT on future constraints and required expansions.
Lead International Product Attribute Hierarchy to ensure all items fall under corporate mandated product structure.
Identify key issues in process gaps and highlight important business decisions related to BOM setup and activation of new items.


Data Maintenance



Manage daily, weekly and monthly system maintenance and audit to ensure the integrity of the product data.
Own existing master data process documentation to ensure that it is current and complete adding additional information where necessary.
Certify and improve data accuracy on an ongoing basis (including missing data) to be as close to 100% accurate as possible.
Maintain the transition between DevEx and JDE.
Generate monthly reports to ensure data accuracy and provide overview of data properties for finance purposes.


Data Analysis



Anticipate problems, identify root causes, and be proactive about preventing issues from occurring.
Analyze full impact and identify risks associated with potential solutions to systems issues, and advise process owners of the best approach.
Analyze monthly reports for inconsistencies and potential issues.
Apply statistical theory and methods to collect, organize, interpret, and summarize numerical data to provide data analysis.


Evaluation & Certification



Initiate and Lead the annual IM/BOM reviews with the cross functional team to ensure all items have been setup correctly.
Verifies in partnership with key members of the Production Team, that entered routing data is reflected accurately in the system.
Lead efforts in escalating issues, discrepancies and concerns in the data to Controller.
Support internal controls and audit information requests.
Participate in software upgrades, design, implementation, functional testing, and data validation to ensure quality solutions.


Internal Communication



Manage consistent and cooperative communication with Production, Finance and Marketing Personnel.
Clearly articulate ownership and accountabilities of data management to support the owners of the data, use business process and measures to highlight opportunities for improvement.
Investigate possible solutions for problems in production and warehouse process.
Cooperate with IT personnel in developing software and fixing bugs. * A process driven and logical individual
Innovative thinking and a passion for delivering results.
Extremely well organized, proactive and detail oriented
Commitment to teamwork and internal client service orientation
Strong demonstrated knowledge of ERP system; JD Edwards experience preferred
Intermediate level of computer skills: Excel, Word, Outlook, Sharepoint, Internet
Excellent interpersonal communication skills through all mediums (verbal, written and oral)
Capable of multitasking, setting appropriate priorities and ability to effectively shift priorities as needed.
Able to thrive in a challenging, fast paced and at times hectic environment (may include overtime during peak time periods)

Education and Work Experience:

1-2-year experience working in a manufacturing and/or operations environment
Basic understanding of new product development, a plus
1-2-year experience working with ERP system (SAP, JDE) is desired
Bachelor's degree in finance, accounting, business or related discipline
1-2-year experience in Master Data
",Manufacturing,3.5,2020-05-01,2020-06-05,FULL_TIME
16,Data Analyst,SoftBank Robotics,CA,San Francisco,79462,103186,"SoftBank Robotics, the global leader in robotics, is seeking a Data Analyst to join a fast-growing team that is focused on shaping the future by augmenting the workforce through automation. Known for Pepper and NAO, our humanoid robots, SBRA's solutions span banking, commercial cleaning, education, fleet services, hospitality, logistics, and retail.

The Data Analyst will work jointly with our sales team to use our growing body of data to generate target market insights, and drive forecasts. You will be working in a cross functional team to craft sales strategy stories from the data that we collect.

This is an exciting opportunity to reimagine the current sales reporting structure from the querying of database and designing dashboards to identifying data trends for benchmarking and creating visualizations that tell a story to technical and non-technical audiences alike. Additionally, the Data Analyst will be charged with using sales forecasts to identify gaps and opportunities to help the team shift sales strategies and increase overall sales.

Our goal is to provide real-world value through scaling our products, and your role will be key in helping us to realize our goals.

Responsibilities include:

Work closely with the sales and business development teams to create and present insights and recommendations for internal and external audiences
Use data to create sales forecasts, and share these forecasts with internal and external partners
Develop, maintain, and report all relevant sales metrics and apply findings to develop appropriate goals and projections
Help to develop new metrics of success for our sales team based what is available from existing data sets
Provide feedback to help improve our data collection systems
Create dashboards to optimize quality and efficiency
Conduct market analysis based on the data to identify potential sales opportunities and ideal customer segments
Identify and interpret new trends in large and complex data sets, and evolve existing metrics based on new trends
Build automation into the existing reporting system and improve the ease of presentation
Manage communications to SBRA internal partners on progress, issues, and risks including regular status updates
Partner with go to market and sales teams to create reports and narratives based on data for executive meetings

Requirements:

3+ years experience of engineering, analysis, statistics, product operations or equivalent experience; experience with SaaS and hardware product analytics
3+ years of SQL / Python / R or other mathematical programming languages experience with the ability to write complex SQL queries and use business intelligence tools (Grafana, Splunk, Tableau, PowerBI)
Bonus: 3+ years building customer-facing analytics and possess a corresponding understanding of how to meet their needs and goals with data
Bachelor's degree in computer science, statistics or mathematics
Fluency in data analysis, including experimentation, data visualization, defining KPIs, and communication around data to inform the success of product implementation
Detail-oriented with superior organizational skills. Able to navigate between multiple projects, meet deadlines, and process ad hoc requests while ensuring data integrity.
Proven track record working with new and unstructured data sets.
Strong communications skills with demonstrated experience presenting data cross functionally and to client c-suite
Ability to explain complex technical concepts to non-technical people
Ability to drive solutions to complex problems quickly and work independently
Have high EQ to work within a team dynamic
You are a curious self-starter who is driven to solve complex problems and improve the business

SoftBank Robotics America is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.Pursuant to the San Francisco Fair Chance Ordinance and other similar state laws and local ordinances, and its internal policy, SoftBank Robotics America will also consider for employment qualified applicants with arrest and conviction records.",Manufacturing,3.5,2020-04-28,2020-06-05,FULL_TIME
17,"Data Scientist /Software Engineer, Reliability Engineering",Tesla,CA,Palo Alto,112564,136802,"The Role

The

reliability data team is looking for a Data Scientist/Software Engineer to

utilize large-scale data and help Tesla engineers design and validate the most

compelling and reliable products for our customers. The reliability data team

collects real-time life data from test and fleet (energy, charging, and vehicle

products) and is responsible for retrieving, analyzing and summarizing results

to cross-functional teams. The team provides support through the whole design

cycle by building software tools that orchestrate all the reliability physics

analyses. The level of this position will be determined at the time of the

interview.

Responsibilities

Build

 robust, flexible and automated software tools to enable complex analysis

 of real-time fleet
Apply

 statistical analysis to test (accelerated life) and field (life) data to

 inform reliability physics modeling/analyses and associated corrective

 actions
Work

 closely with Reliability and Design engineers to create/interpret/validate

 numeric models of fielded and in-test products
Contribute

 to the automation and standardization of our data pipelines
Build

 visualizations to effectively communicate results.
Answer

 complex questions on fleet usage and behavior to enable proactive

 monitoring, grow reliability, and minimize field failures

Requirements

Bachelor’s degree or higher in

 quantitative discipline (e.g. Statistics, Computer Science, Mathematics,

 Physics, Electrical Engineering, Industrial Engineering) or the equivalent

 in experience and evidence of exceptional ability
Advanced knowledge of Python
Strong knowledge of data

 structures, architectures and languages such as SQL
Solid understanding of statistics

 (Weibull distribution, Maximum Likelihood Estimation, Bayesian methods,

 Monte Carlo analysis, etc.)
General knowledge of physics and

 engineering principles
Working knowledge of the Hadoop

 ecosystem (HDFS, Spark, Presto and HBase)
Experience and interest in data

 visualization techniques (e.g. Matplotlib, Superset, Tableau)
Ability to problem solve and adjust

 priorities with little advance notice to meet deadlines
Strong verbal and written

 communication skills

Nice to have

Experience with developing

 predictive models on time-series data
Experience using the JIRA ecosystem
Experience with quick web

 application development (e.g. Flask, JQuery, Angular)



",Manufacturing,3.4,2020-04-29,2020-06-05,FULL_TIME
18,Data Engineer,Sonos,CA,San Francisco,95966,124988,"Sonos has mountains of data, but that data is only useful if it is collected, stored and presented accurately. As a Data Engineer, you will be responsible for creating custom data sets, discovering data anomalies, generating test data, and implementing data quality improvements while participating in an Agile environment. This is an exciting, high visibility position in a rapidly expanding team at the forefront of a shift to a data-driven business.Data engineers work on a cross-functional team as equal partners with our PMs, Data Scientists and Data Platform Engineers. The whole team is responsible for designing, developing, testing, delivering, and supporting our IoT data systems. In this role, you will:



Building large scale batch or stream-processing systems, using solutions such as Apache Spark and AWS Kinesis
Work with PMs and data scientists to integrate data from multiple data sources
Work with different data storage techniques such as NoSQL databases, HBase, Cassandra, and Snowflake
Define, document, and evangelize data instrumentation best practices. Support software team members on designing data instrumentation for new products.* 2+ yrs experience writing software code
BS/BA in Computer Science, Software Engineering, Data Engineering, Data Science or equivalent
Proficiency in Python or Java
Knowledge of Spark, Github, SQL
Understanding of data structures and big data.
Working knowledge of AWS cloud architecture and associated technologies
Passion and ability for solving intractable problems. Superior critical thinking skills.
",Manufacturing,4.2,2020-05-05,2020-06-05,FULL_TIME
19,Lead Data Analyst,SoftBank Robotics,CA,San Francisco,81423,118302,"SoftBank Robotics, the global leader in robotics, is seeking a Lead Data Analyst to join a fast-growing team that is focused on shaping the future by augmenting the workforce through automation. Known for Pepper and NAO, our humanoid robots, SBRA's solutions span banking, commercial cleaning, education, fleet services, hospitality, logistics, and retail.

Our Lead Data Analyst to help us achieve our goal of leveraging the power of robotics to benefit humanity. The Lead Data Analyst will use our growing body of data to generate insights for our customers using SoftBank Robotics' automation products. You will be working in a cross functional team to craft value-driven stories from the data we collect.

This is an exciting opportunity to reimagine the current reporting structure from the querying of database and designing dashboards to identifying data trends for benchmarking and creating visualizations that tell a story to technical and non-technical audiences alike. Additionally, the Lead Data Analyst will be charged with writing data quality requirements based on the ingestion and processing of data, completing analyses to detect, resolve, and validate the life cycle of data quality issues.

Our goal is to provide real-world value through our products, and your role will be key in helping us to realize this for our customers.

Responsibilities include:

Work closely with all teams across the SBRA organization - from product, engineering and customer success teams - to create and present insights and recommendations for internal and external audiences
Develop, maintain, and report all relevant customer metrics and apply findings to develop appropriate goals and projections
Help to develop new metrics of success for our products based what is available from existing data sets
Provide feedback to help improve our data collection systems
Create dashboards to optimize quality and efficiency
Identify and interpret new trends in large and complex data sets, and evolve existing metrics based on new trends
Build automation into the existing reporting system and improve the ease of presentation
Manage communications to SBRA internal partners on progress, issues, and risks including regular status updates
Partner with client teams to create reports and narratives based on data for business reviews with key customers
Partner with client teams to identify key opportunities with our products, track the results and improve the overall experience to deliver a better client ROI

Requirements:

3+ years experience of engineering, analysis, statistics, product operations or equivalent experience; experience with SaaS and hardware product analytics
3+ years of SQL / Python / R or other mathematical programming languages experience with the ability to write complex SQL queries and use business intelligence tools (Grafana, Splunk, Tableau, PowerBI)
Bonus: 3+ years building customer-facing analytics and possess a corresponding understanding of how to meet their needs and goals with data
Bachelor's degree in computer science, statistics or mathematics
Fluency in data analysis, including experimentation, data visualization, defining KPIs, and communication around data to inform the success of product implementation
Detail-oriented with superior organizational skills. Able to navigate between multiple projects, meet deadlines, and process ad hoc requests while ensuring data integrity.
Proven track record working with new and unstructured data sets.
Strong communications skills with demonstrated experience presenting data cross functionally and to client c-suite
Ability to explain complex technical concepts to non-technical people
Ability to drive solutions to complex problems quickly and work independently
Have high EQ to work within a team dynamic
You are a curious self-starter who is driven to solve complex problems and improve the business

SoftBank Robotics America is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.Pursuant to the San Francisco Fair Chance Ordinance and other similar state laws and local ordinances, and its internal policy, SoftBank Robotics America will also consider for employment qualified applicants with arrest and conviction records.",Manufacturing,3.5,2020-05-06,2020-06-05,FULL_TIME
20,Associate Scientist - Analytics,Impossible Foods,CA,Redwood City,63302,126497,"Impossible Foods is addressing the most catastrophic threats facing humanity: climate change and biodiversity collapse. A global transition to a plant-based food system will turn back the clock on atmospheric C02 levels, restore natural ecosystems and reverse meltdown in wildlife biomass.

The easiest -- if not only -- way to make our civilization sustainable is to eliminate livestock, the most dangerous technology on Earth. But humans won't give up meat. So we need to make meat better -- more delicious and more nutritious, without animals as the underlying production technology. That means that making meat sustainably is the most important and urgent problem for the global scientific community.

Impossible Foods' mission is to completely replace the use of animals as a food-production technology by offering consumers everything they currently value about animal products -- and making products that are vastly superior to their animal analogues.

To do this, we are taking a revolutionary scientific and market-based approach. We are inventing efficient, sustainable ways to transform ingredients from plants into meat, fish and dairy foods that deliver all the pleasures and nutritional benefits consumers demand, without the destructive environmental or public health impact.

Our world-class R & D team has been building the know-how and technology platform to produce meat, fish and dairy foods from plants. Impossible Foods is experiencing rapid growth and is resolutely committed to leading all aspects of the plant-based food revolutionfrom discovery to commercial production. The only thing that will separate Impossible Foods from success and failure is our ability to recruit more world-class experts.

Want to join? Check out the job openings and requirements below:

You Will:

Develop and optimize analytical methods for protein/small molecule quantification and characterization.

Develop and optimize sample preparation protocols for strain development and fermentation samples (primarily yeast cells).

Design, execute bench-scale experiments with multiple variables for protein quantification/characterization and process yield optimization.

Vigorously analyze the data, draw conclusions and provide recommendations to the team.

Maintain, and upkeep an excellent laboratory notebook.

Mentor junior team members.

You Have:

Bachelor/Master/Ph.D. degree in Biochemistry, Microbiology, Chemistry, or related fields.

5+ years of laboratory experience developing analytical methods for proteins and designing experiments (HPLC, SEC, FPLC, HTP assays, etc.).

Experience in strain development and industrial-scale fermentation and/or DSP.

Experience in cell biology, cell characterization (microscopy, cell counting, etc.).

Strong problem-solving skills and proven creativity.

Must demonstrate excellent accountability.

Hard-working, self-motivated fast learner. Strong oral and written communication skills.

Ability to work with a diverse, dynamic team effectively.

Knowledge in DOE and statistical analysis is a plus.

Impossible Foods Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics",Manufacturing,3.7,2020-05-03,2020-06-05,FULL_TIME
21,Data Scientist 3,Lam Research,CA,Fremont,133327,149012,"About Lam….
Together we move the Atoms that move the World:

Imagine working on the front lines of innovation! As one of the semiconductor industry's leading suppliers of wafer fabrication equipment and services, our technology depends on finding and hiring the best and the brightest employees. We know that our dynamic, global team of exceptional employees is essential to our continued growth.

Lam Research - where successful people want to work:

We are a company comprised of people who work hard, deliver outstanding results and maintain a sense of humor during even the most challenging times. This is truly a rare opportunity. Lam Research is a market leader where our core values are not just words on the back of your badge. Given the criticality of this role to Lam Research's success, this philosophy starts with you.Job Responsibilities
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse ""“big data""” sources to generate actionable insights and solutions for client services and product enhancement. Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis and experiments to product, service, and business managers.
Minimum Qualification


Masters or PhD Degree: Math/Statistics/Computer Science/Data Science/Operations Research/Industrial Engineering


Preferred Qualification


Work experience of up to 5 years (ideally in Semiconductor Industry)
Demonstrates significant technical independence and high working accuracy
Strong analytical skills
Strong interest in data analytics and reporting
Solid mathematics background (linear algebra, probability, optimization)
Programming skills in SQL, Python, Jupyter, C, C++, Java, Matlab, R
Excellent knowledge of MS Office and JMP
High-level experience in methodologies and processes for managing large scale data amounts
Strong database troubleshooting and problem-solving skills
Ability to summarize key findings, define and prioritize multiple conflicting requirements and effectively communicate with both business and technical teams
Professional presentation skills (data visualization)
Very good oral and written communication skills in English
Team player


More About Us ….
Our work is everywhere you look – even if you can’t actually see it. Lam Research goes deeper than software or chips to the heart of the process that enables chip creation. So if you want to help power the components that empower everything, join us.

All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.
",Manufacturing,3.8,2020-04-24,2020-06-05,FULL_TIME
22,Founding Team : Quantitative Researcher,Axiom Group,CA,San Francisco,130478,169786,"
Unique opportunity to join the founding team of a quantitative hedge fund recently launched by a world renowned team of researchers and engineers. You will contribute to the research and development of cutting edge, machine learning inspired models, as well as the underlying systems that support them. We're looking for PhD's with strong academic and professional track records. ",Manufacturing,4.7,2020-05-01,2020-06-05,FULL_TIME
23,Senior Biosensors Scientist/ Chemist,Fitbit,CA,San Francisco,79271,92847,"At Fitbit, our mission is to help people lead healthier and more active lives. We do this by empowering them with data, inspiration, and guidance to reach their goals.

We started our journey in 2007—as a team of two with one big idea. Since then, we've grown to more than 1,700 employees, sold over 90 million devices, and built a health and wellness community across the globe. With a focus on innovative devices, interactive experiences, and enterprise health, we are transforming the way consumers and businesses see health and fitness.

From your first steps as a Fitbitter, you will be at the forefront of developing new products. Our culture combines the ""get it done"" spirit of a startup with the advantages of an established worldwide brand and tech company. We offer a competitive benefits package and amazing perks like unlimited snacks, Friday happy hours, a wellness stipend, and a strong focus on a healthy work-life balance.

The R&D team is looking for driven, multi-faceted people who thrive in a dynamic, fast paced environment. You will work alongside a diverse group of technical experts from all over the world to develop new technologies that push the boundaries of biosensing technology. You will dive into projects that involve device prototyping and early manufacturing process explorations in a laboratory setting. You are ambitious, data-driven, creative, and energetic. You're interested in a bootstrapped, start-up like environment, that may require you to learn new skills outside of your comfort zone - and you're excited about the opportunity to lead projects from early stage research to late-stage productization. You are familiar with high quality experimental design, and are self-motivated, resourceful, and organized. If you're the quick-learner we're looking for, please review the job description below.

What You'll Work On/ Responsibilities:


Develop and characterize chemistry formulations for in vitro performance.
Develop and execute experimental plans based on deliverables and plan activities to meet project timelines.
Proactively recommend strategies to overcome hurdles to meet project timelines.
Analyzing data, writing reports, and preparing presentations of results for project team meetings.
Develop and maintain vendor relationships.

Required Skills:


PhD in Science or Engineering + minimum 5 years of relevant experience in the field. 

Demonstrate scientific and technical proficiency in enzymatic and non-enzymatic biosensors.
Knowledge of enzyme and protein immobilization and stabilization.
Knowledge of analytical methods and techniques (spectroscopy, colorimetry, electrochemistry, ...).
Experience with root cause analysis and failure mode analysis.
Knowledge of high-volume manufacturing processes.
Excellent communication and strong interpersonal and teamwork skills.

Nice-to-Have Skills:


Knowledge in data analysis and statistics using Python, R, or MATLAB, etc...
Strength in project management, maintaining timelines and technology transfer.
Prior medical device industry experience.
Perform analytical test methods on the finished products based on CLSI and other FDA guidelines.

In Fitbit's Engineering organization, our values form the basis of our culture and how we show up to work every day. We're looking for candidates who will contribute accordingly, making our organization stronger through the way they engage with their work and peers.

Fitbit Engineering Values:

Respect the trust our customers place in us
Own your success
Help others succeed
Know the ""Why""
Debate, commit, execute
Make things we are proud of
Leverage data to decide & iterate

Fitbit is proud to be an equal opportunity employer. We recruit, hire, train, promote, pay, and administer all personnel actions without regard to race, color, ancestry, national origin, citizenship, religion, age, sex (including pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), sex stereotyping (including assumptions about a person's appearance or behavior, gender roles, gender expression, or gender identity), sexual orientation, gender, gender identity, gender expression, marital status, medical condition, mental or physical disability, military or veteran status, genetic information or other statuses protected by law. We interpret these protected statuses broadly to include both the actual status and any perceptions and assumptions made regarding these statuses.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance Fitbit will consider for employment qualified applicants with arrest and conviction records.",Manufacturing,3.8,2020-05-05,2020-06-05,FULL_TIME
